"external_references","severity","detection_time","cvss2_score","condition","updated","cvss3_score","Architecture","published","Name","Version","cve","Title"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1725854%2C1728321"",""https://lists.debian.org/debian-lts-announce/2022/01/msg00001.html"",""https://www.debian.org/security/2022/dsa-5034"",""https://www.mozilla.org/security/advisories/mfsa2021-43/"",""https://www.mozilla.org/security/advisories/mfsa2021-44/"",""https://www.mozilla.org/security/advisories/mfsa2021-45/"",""https://www.mozilla.org/security/advisories/mfsa2021-46/"",""https://www.mozilla.org/security/advisories/mfsa2021-47/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-38500""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 93.0","2022-03-17",8.8,"x86","2021-11-03","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-38500","CVE-2021-38500 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1667102%2C1723170%2C1725356%2C1727364"",""https://www.mozilla.org/security/advisories/mfsa2021-43/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-38499""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 93.0","2022-05-03",8.8,"x86","2021-11-03","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-38499","CVE-2021-38499 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1729642"",""https://www.mozilla.org/security/advisories/mfsa2021-43/"",""https://www.mozilla.org/security/advisories/mfsa2021-45/"",""https://www.mozilla.org/security/advisories/mfsa2021-47/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-38498""]","High","2023-10-05T15:56:55+00:00",5,"less than 93.0","2021-11-04",7.5,"x86","2021-11-03","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-38498","CVE-2021-38498 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1726621"",""https://www.mozilla.org/security/advisories/mfsa2021-43/"",""https://www.mozilla.org/security/advisories/mfsa2021-45/"",""https://www.mozilla.org/security/advisories/mfsa2021-47/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-38497""]","Medium","2023-10-05T15:56:55+00:00",4.3,"less than 93.0","2021-11-04",6.5,"x86","2021-11-03","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-38497","CVE-2021-38497 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1725335"",""https://lists.debian.org/debian-lts-announce/2022/01/msg00001.html"",""https://www.debian.org/security/2022/dsa-5034"",""https://www.mozilla.org/security/advisories/mfsa2021-43/"",""https://www.mozilla.org/security/advisories/mfsa2021-44/"",""https://www.mozilla.org/security/advisories/mfsa2021-45/"",""https://www.mozilla.org/security/advisories/mfsa2021-46/"",""https://www.mozilla.org/security/advisories/mfsa2021-47/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-38496""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 93.0","2022-03-17",8.8,"x86","2021-11-03","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-38496","CVE-2021-38496 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1723920%2C1725638"",""https://www.mozilla.org/security/advisories/mfsa2021-38/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-38494""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 92.0","2022-05-03",8.8,"x86","2021-11-03","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-38494","CVE-2021-38494 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1723391%2C1724101%2C1724107"",""https://security.gentoo.org/glsa/202202-03"",""https://security.gentoo.org/glsa/202208-14"",""https://www.mozilla.org/security/advisories/mfsa2021-38/"",""https://www.mozilla.org/security/advisories/mfsa2021-39/"",""https://www.mozilla.org/security/advisories/mfsa2021-42/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-38493""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 92.0","2022-12-09",8.8,"x86","2021-11-03","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-38493","CVE-2021-38493 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1551886"",""https://security.gentoo.org/glsa/202202-03"",""https://www.mozilla.org/security/advisories/mfsa2021-38/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-38491""]","Medium","2023-10-05T15:56:55+00:00",4.3,"less than 92.0","2022-03-16",6.5,"x86","2021-11-03","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-38491","CVE-2021-38491 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1724896"",""https://www.mozilla.org/security/advisories/mfsa2021-37/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29991""]","High","2023-10-05T15:56:55+00:00",5.8,"less than 91.0.1","2021-11-04",8.1,"x86","2021-11-03","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29991","CVE-2021-29991 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1544190%2C1716481%2C1717778%2C1719319%2C1722073"",""https://security.gentoo.org/glsa/202202-03"",""https://www.mozilla.org/security/advisories/mfsa2021-33/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29990""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 91.0","2022-05-03",8.8,"x86","2021-08-17","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29990","CVE-2021-29990 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1662676%2C1666184%2C1719178%2C1719998%2C1720568"",""https://security.gentoo.org/glsa/202202-03"",""https://security.gentoo.org/glsa/202208-14"",""https://www.mozilla.org/security/advisories/mfsa2021-33/"",""https://www.mozilla.org/security/advisories/mfsa2021-34/"",""https://www.mozilla.org/security/advisories/mfsa2021-35/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29989""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 91.0","2022-12-09",8.8,"x86","2021-08-17","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29989","CVE-2021-29989 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1717922"",""https://security.gentoo.org/glsa/202202-03"",""https://security.gentoo.org/glsa/202208-14"",""https://www.mozilla.org/security/advisories/mfsa2021-33/"",""https://www.mozilla.org/security/advisories/mfsa2021-34/"",""https://www.mozilla.org/security/advisories/mfsa2021-35/"",""https://www.mozilla.org/security/advisories/mfsa2021-36/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29988""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 91.0","2022-12-09",8.8,"x86","2021-08-17","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29988","CVE-2021-29988 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1722083"",""https://security.gentoo.org/glsa/202202-03"",""https://security.gentoo.org/glsa/202208-14"",""https://www.mozilla.org/security/advisories/mfsa2021-33/"",""https://www.mozilla.org/security/advisories/mfsa2021-34/"",""https://www.mozilla.org/security/advisories/mfsa2021-35/"",""https://www.mozilla.org/security/advisories/mfsa2021-36/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29985""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 91.0","2022-12-09",8.8,"x86","2021-08-17","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29985","CVE-2021-29985 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1720031"",""https://security.gentoo.org/glsa/202202-03"",""https://security.gentoo.org/glsa/202208-14"",""https://www.mozilla.org/security/advisories/mfsa2021-33/"",""https://www.mozilla.org/security/advisories/mfsa2021-34/"",""https://www.mozilla.org/security/advisories/mfsa2021-35/"",""https://www.mozilla.org/security/advisories/mfsa2021-36/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29984""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 91.0","2022-12-09",8.8,"x86","2021-08-17","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29984","CVE-2021-29984 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1715318"",""https://security.gentoo.org/glsa/202202-03"",""https://www.mozilla.org/security/advisories/mfsa2021-33/"",""https://www.mozilla.org/security/advisories/mfsa2021-36/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29982""]","Medium","2023-10-05T15:56:55+00:00",4.3,"less than 91.0","2022-03-16",6.5,"x86","2021-08-17","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29982","CVE-2021-29982 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1707774"",""https://security.gentoo.org/glsa/202202-03"",""https://www.mozilla.org/security/advisories/mfsa2021-33/"",""https://www.mozilla.org/security/advisories/mfsa2021-36/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29981""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 91.0","2022-03-16",8.8,"x86","2021-08-17","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29981","CVE-2021-29981 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1722204"",""https://security.gentoo.org/glsa/202202-03"",""https://security.gentoo.org/glsa/202208-14"",""https://www.mozilla.org/security/advisories/mfsa2021-33/"",""https://www.mozilla.org/security/advisories/mfsa2021-34/"",""https://www.mozilla.org/security/advisories/mfsa2021-35/"",""https://www.mozilla.org/security/advisories/mfsa2021-36/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29980""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 91.0","2022-12-09",8.8,"x86","2021-08-17","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29980","CVE-2021-29980 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1665836%2C1686138%2C1704316%2C1706314%2C1709931%2C1712084%2C1712357%2C1714066"",""https://security.gentoo.org/glsa/202202-03"",""https://www.mozilla.org/security/advisories/mfsa2021-28/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29977""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 90.0","2022-03-16",8.8,"x86","2021-08-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29977","CVE-2021-29977 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1700895%2C1703334%2C1706910%2C1711576%2C1714391"",""https://security.gentoo.org/glsa/202202-03"",""https://security.gentoo.org/glsa/202208-14"",""https://www.mozilla.org/security/advisories/mfsa2021-28/"",""https://www.mozilla.org/security/advisories/mfsa2021-29/"",""https://www.mozilla.org/security/advisories/mfsa2021-30/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29976""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 90.0","2022-12-09",8.8,"x86","2021-08-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29976","CVE-2021-29976 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1713259"",""https://security.gentoo.org/glsa/202202-03"",""https://www.mozilla.org/security/advisories/mfsa2021-28/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29975""]","Medium","2023-10-05T15:56:55+00:00",4.3,"less than 90.0","2022-03-16",6.5,"x86","2021-08-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29975","CVE-2021-29975 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1704843"",""https://security.gentoo.org/glsa/202202-03"",""https://www.mozilla.org/security/advisories/mfsa2021-28/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29974""]","Medium","2023-10-05T15:56:55+00:00",2.6,"less than 90.0","2022-03-16",4.3,"x86","2021-08-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29974","CVE-2021-29974 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1696816"",""https://security.gentoo.org/glsa/202202-03"",""https://www.mozilla.org/security/advisories/mfsa2021-28/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29972""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 90.0","2022-03-25",8.8,"x86","2021-08-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29972","CVE-2021-29972 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1709976"",""https://security.gentoo.org/glsa/202202-03"",""https://security.gentoo.org/glsa/202208-14"",""https://www.mozilla.org/security/advisories/mfsa2021-28/"",""https://www.mozilla.org/security/advisories/mfsa2021-29/"",""https://www.mozilla.org/security/advisories/mfsa2021-30/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29970""]","High","2023-10-05T15:56:55+00:00",5.1,"less than 90.0","2022-12-09",8.8,"x86","2021-08-05","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29970","CVE-2021-29970 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1602862%2C1703191%2C1703760%2C1704722%2C1706041"",""https://security.gentoo.org/glsa/202208-14"",""https://www.mozilla.org/security/advisories/mfsa2021-23/"",""https://www.mozilla.org/security/advisories/mfsa2021-24/"",""https://www.mozilla.org/security/advisories/mfsa2021-26/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29967""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 89.0","2022-12-09",8.8,"x86","2021-06-24","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29967","CVE-2021-29967 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1692972"",""https://www.mozilla.org/security/advisories/mfsa2021-10/"",""https://www.mozilla.org/security/advisories/mfsa2021-11/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29955""]","Medium","2023-10-05T15:56:55+00:00",2.6,"less than 87.0","2021-06-30",5.3,"x86","2021-06-24","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29955","CVE-2021-29955 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1651449%2C1674142%2C1693476%2C1696886%2C1700091"",""https://www.mozilla.org/security/advisories/mfsa2021-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29947""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 88.0","2022-05-03",8.8,"x86","2021-06-24","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29947","CVE-2021-29947 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1698503"",""https://www.mozilla.org/security/advisories/mfsa2021-14/"",""https://www.mozilla.org/security/advisories/mfsa2021-15/"",""https://www.mozilla.org/security/advisories/mfsa2021-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29946""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 88.0","2021-06-25",8.8,"x86","2021-06-24","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29946","CVE-2021-29946 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1697604"",""https://www.mozilla.org/security/advisories/mfsa2021-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-29944""]","Medium","2023-10-05T15:56:55+00:00",4.3,"less than 88.0","2021-07-02",6.1,"x86","2021-06-24","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-29944","CVE-2021-29944 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1702374"",""https://www.mozilla.org/security/advisories/mfsa2021-14/"",""https://www.mozilla.org/security/advisories/mfsa2021-15/"",""https://www.mozilla.org/security/advisories/mfsa2021-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-24002""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 88.0","2021-07-02",8.8,"x86","2021-06-24","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-24002","CVE-2021-24002 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1694727"",""https://www.mozilla.org/security/advisories/mfsa2021-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-24001""]","Medium","2023-10-05T15:56:55+00:00",4.3,"less than 88.0","2021-07-02",4.3,"x86","2021-06-24","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-24001","CVE-2021-24001 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1694698"",""https://www.mozilla.org/security/advisories/mfsa2021-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-24000""]","Low","2023-10-05T15:56:55+00:00",2.6,"less than 88.0","2023-08-08",3.1,"x86","2021-06-24","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-24000","CVE-2021-24000 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1691153"",""https://www.mozilla.org/security/advisories/mfsa2021-14/"",""https://www.mozilla.org/security/advisories/mfsa2021-15/"",""https://www.mozilla.org/security/advisories/mfsa2021-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-23999""]","High","2023-10-05T15:56:55+00:00",6.8,"less than 88.0","2022-04-26",8.8,"x86","2021-06-24","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-23999","CVE-2021-23999 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1667456"",""https://www.mozilla.org/security/advisories/mfsa2021-14/"",""https://www.mozilla.org/security/advisories/mfsa2021-15/"",""https://www.mozilla.org/security/advisories/mfsa2021-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-23998""]","Medium","2023-10-05T15:56:55+00:00",4.3,"less than 88.0","2021-07-02",6.5,"x86","2021-06-24","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-23998","CVE-2021-23998 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1701942"",""https://www.mozilla.org/security/advisories/mfsa2021-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-23997""]","High","2023-10-05T15:56:56+00:00",6.8,"less than 88.0","2021-07-02",8.8,"x86","2021-06-24","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-23997","CVE-2021-23997 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1701834"",""https://www.mozilla.org/security/advisories/mfsa2021-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-23996""]","Medium","2023-10-05T15:56:56+00:00",4.3,"less than 88.0","2021-07-02",6.5,"x86","2021-06-24","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-23996","CVE-2021-23996 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1699835"",""https://www.mozilla.org/security/advisories/mfsa2021-14/"",""https://www.mozilla.org/security/advisories/mfsa2021-15/"",""https://www.mozilla.org/security/advisories/mfsa2021-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-23995""]","High","2023-10-05T15:56:56+00:00",5.1,"less than 88.0","2021-07-02",8.8,"x86","2021-06-24","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-23995","CVE-2021-23995 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://bugzilla.mozilla.org/show_bug.cgi?id=1699077"",""https://www.mozilla.org/security/advisories/mfsa2021-14/"",""https://www.mozilla.org/security/advisories/mfsa2021-15/"",""https://www.mozilla.org/security/advisories/mfsa2021-16/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-23994""]","High","2023-10-05T15:56:56+00:00",6.8,"less than 88.0","2021-07-02",8.8,"x86","2021-06-24","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-23994","CVE-2021-23994 affects Mozilla Firefox 45.0 (x86 ru)"
"[""https://chromereleases.googleblog.com/2021/06/stable-channel-update-for-desktop.html"",""https://crbug.com/1210414"",""https://lists.debian.org/debian-lts-announce/2021/07/msg00009.html"",""https://lists.debian.org/debian-lts-announce/2021/07/msg00010.html"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ETMZL6IHCTCTREEL434BQ4THQ7EOHJ43/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/PAT6EOXVQFE6JFMFQF4IKAOUQSHMHL54/"",""https://security.gentoo.org/glsa/202202-03"",""https://security.gentoo.org/glsa/202208-14"",""https://www.debian.org/security/2021/dsa-4939"",""https://www.debian.org/security/2021/dsa-4940"",""https://nvd.nist.gov/vuln/detail/CVE-2021-30547""]","High","2023-10-05T15:56:56+00:00",6.8,"less than 97.0","2022-12-09",8.8,"x86","2021-06-15","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2021-30547","CVE-2021-30547 affects Mozilla Firefox 45.0 (x86 ru)"
